task_id,user_id,day_of_week,hour_of_day,tasks_scheduled_same_day,previous_misses_7d,completion_streak,avg_minutes_to_complete,reminder_enabled,number_of_reminders_sent_for_task,missed
ynjtps9o5srpuc8e,f4zw9xa3kx7eedtj,0,12,3,0,4,420.0,1,0,1
mqxtjbldwv7naqgu,vkizzqy72wx7ptx6,2,19,1,1,2,600.0,1,0,0
w9o8479r1133d91c,vkizzqy72wx7ptx6,5,14,1,0,3,312.0,1,0,0
skvon3uq1ik8238x,vkizzqy72wx7ptx6,5,16,3,0,4,420.0,0,0,0
inawoppb7v5g2l3a,dswm31yihair4cow,6,16,2,0,0,312.0,1,0,0
p4lfdj2q8d5z8546,z0yncxll4zklooke,2,8,2,2,3,336.0,1,0,0
k0exc1t0oypkb571,dswm31yihair4cow,5,14,2,1,1,324.0,0,0,0
ys4i8s8qlc0jbyws,6n7hv3izky22ubtx,4,9,1,2,5,396.0,0,0,1
8z1qxfiaetni12j4,vkizzqy72wx7ptx6,1,2,3,4,5,408.0,0,0,1
4ij0w80fnalnzz70,hv3a3zmf8mdd4v30,6,15,3,5,0,372.0,1,0,1
mqp72t4yur03iqhy,li7kq1uymrlrmjkv,5,2,2,2,0,468.0,1,0,0
66q73smql2tber5x,hv3a3zmf8mdd4v30,1,18,1,1,0,360.0,1,0,0
jyidr6x0accho6v8,w5py6b2knftu2gc5,4,20,3,1,0,444.0,1,0,0
tdy61aa0c5hdfub4,hv3a3zmf8mdd4v30,6,10,2,1,1,432.0,1,0,0
rbbop8i6t5fjtbq3,c56t4ufel6246hid,1,3,2,1,0,324.0,1,0,0
v53iw5lv0krvc931,qm5k8p4q0b8ic8bb,6,0,1,1,7,444.0,0,0,1
4af8qmqhzw22dptm,qm5k8p4q0b8ic8bb,3,4,3,2,0,396.0,0,0,1
t939a6spzd1skzio,c56t4ufel6246hid,2,22,2,1,1,336.0,1,0,0
7r3qcqaooxj93dri,tvazccblskrt05ui,3,0,2,1,2,450.0,1,0,1
dwnifyir3dyawz8y,dswm31yihair4cow,0,23,2,1,2,420.0,1,0,0
vzywi2sko793y61p,84u89yjb1qx6gvwr,1,20,2,4,2,456.0,0,0,0
lsy7rw78irkzdpnd,f4zw9xa3kx7eedtj,3,4,2,0,0,420.0,1,0,0
zblj2np6i5gse146,9tmqlizl08yg0jv1,5,7,3,3,4,528.0,1,0,0
vcnqiyftlxbwlwm5,vz41nam148p0tvhh,6,22,1,0,5,372.0,0,0,0
7nk81tnagnidp3ld,tvazccblskrt05ui,0,16,2,3,0,228.0,0,0,0
adqc59z6nsm3v3dq,7s55j2o7s3kkv9rf,6,4,3,1,7,312.0,1,0,0
bzipl3xt8s7i5lgo,qh7m35ixokc1msy4,2,2,1,1,8,564.0,1,0,0
xwb1gqc4c1ugf5vn,f8e8ld4d6af58c2j,3,7,1,0,2,228.0,0,0,1
xol1ivzou1wtxjlv,tvazccblskrt05ui,6,0,2,1,1,240.0,0,0,0
8tnawvdzv19547kp,z0yncxll4zklooke,1,9,1,0,4,372.0,0,0,0
2k0jj4ugg6so049r,z0yncxll4zklooke,5,19,1,2,5,372.0,0,0,1
15payj30amxe2nfz,7s55j2o7s3kkv9rf,5,0,1,1,8,312.0,1,0,0
64trqi6byhpyv8d2,6n7hv3izky22ubtx,6,18,1,1,0,432.0,1,0,0
391174n8mmesu75m,w5py6b2knftu2gc5,5,6,1,0,1,480.0,1,0,1
sejwska3ylbxn1rp,vkizzqy72wx7ptx6,0,9,3,1,0,660.0,0,0,1
fcyq8qds4znzq7gb,84u89yjb1qx6gvwr,0,2,2,1,3,264.0,0,0,1
zpo0zsrql0sckcww,tcs4cc5o7uubcxul,5,20,3,1,0,396.0,0,0,1
77wt8pun5dgsiri5,w5py6b2knftu2gc5,3,3,3,1,0,240.0,0,0,0
193q1l6ke3hrbhqw,tala753lc58drc11,0,15,2,1,8,288.0,0,0,0
jzwvt7bgfmzdy8im,9v86wzs3t60rjiw1,3,16,1,0,0,-1.0,0,0,0
j67726boceiajx6e,5c34dxtad1ior56f,6,23,2,1,4,348.0,0,0,0
w2k2ub5zr8346aw0,tcs4cc5o7uubcxul,1,7,3,5,0,396.0,1,0,0
xl75r2zehkbicicd,yzycwtiqj7yhl1c3,0,6,1,2,0,384.0,1,0,1
hty61jzeklejvgif,tvazccblskrt05ui,0,15,1,3,2,420.0,0,0,0
lnwrov6zj02k6t84,vkizzqy72wx7ptx6,3,5,1,2,0,480.0,1,0,0
fc06hgflvtqqqt0y,f8e8ld4d6af58c2j,4,3,3,0,0,444.0,0,0,1
fy15k945y9kgmfvf,9v86wzs3t60rjiw1,0,8,1,0,1,468.0,1,0,1
mhm307izqxu2c67a,tala753lc58drc11,1,18,2,3,9,384.0,1,0,0
vk3oqqwm0dt08nnu,vz41nam148p0tvhh,2,7,2,4,6,360.0,0,0,0
5mox9fxq6s27380u,w5py6b2knftu2gc5,4,4,3,0,1,528.0,0,0,0
z649hcf4j2bcy7tx,yzycwtiqj7yhl1c3,1,0,2,3,0,384.0,1,0,0
sw5b90qcbcbe98sa,5c34dxtad1ior56f,5,0,2,2,5,384.0,1,0,0
7gbuhzocjecb4yhb,qh7m35ixokc1msy4,1,8,1,2,9,324.0,0,0,0
ez7ryc2te8eczg04,dswm31yihair4cow,0,13,2,1,3,348.0,0,0,0
af0t9l0g7tp20pvl,tvazccblskrt05ui,5,12,1,0,3,-1.0,1,0,0
fzw7d2ez2gs4lcz5,tala753lc58drc11,0,0,3,2,10,348.0,1,0,0
m8gxe5fjapqwinqc,yzycwtiqj7yhl1c3,6,19,1,0,1,384.0,0,0,1
3nfc37v80yn4o5u5,er14ffyvnvqjt7ye,5,1,1,0,3,-1.0,1,0,1
i2huxmozxrazmsab,vz41nam148p0tvhh,5,18,2,4,7,360.0,0,0,0
cehcbagw8vbou1s0,w5py6b2knftu2gc5,1,10,2,0,2,300.0,0,0,1
k3m50d3m746wbt3o,yzycwtiqj7yhl1c3,0,13,3,1,0,360.0,0,0,1
7rsgqb3ardaaw2af,vkizzqy72wx7ptx6,1,11,2,1,1,432.0,0,0,1
biv0z5zpxegq4ppa,vkizzqy72wx7ptx6,5,23,3,0,0,372.0,0,0,1
uhgv9m58tgtuo2kj,vkizzqy72wx7ptx6,4,21,2,3,0,240.0,1,0,0
uakvxt2fho8cc98e,7s55j2o7s3kkv9rf,6,6,3,0,9,504.0,1,0,1
euulz6wkkmy5tg5h,9tmqlizl08yg0jv1,0,7,3,0,5,540.0,0,0,0
qv9w2zzs7cczwi87,hv3a3zmf8mdd4v30,6,9,1,3,2,300.0,0,0,0
i4bhmyx2ppqla1g0,qh7m35ixokc1msy4,6,23,1,0,10,360.0,1,0,0
zxs12fzxotcszy0r,vz41nam148p0tvhh,6,7,1,1,8,180.0,0,0,1
7xpesw8rrlai7qem,z0yncxll4zklooke,2,13,4,4,0,540.0,1,0,0
m3a2v818iqwlok7g,c56t4ufel6246hid,6,1,2,1,2,324.0,1,0,0
fqjit6f5q4myixxj,vkizzqy72wx7ptx6,1,15,2,1,1,456.0,1,0,1
w8wbzo547gfpqeqq,84u89yjb1qx6gvwr,0,2,1,2,0,444.0,1,0,0
4oo1eg0xwt0xp5o7,7s55j2o7s3kkv9rf,5,3,1,2,0,324.0,0,0,0
qfqng89vb92g1ipj,dswm31yihair4cow,6,15,2,0,4,312.0,1,0,1
pqpyh5h2o5ltg6fl,hv3a3zmf8mdd4v30,2,12,2,4,3,264.0,0,0,0
11qizrmt0nhb62hl,8j5ecruyf38diuov,6,13,2,1,4,420.0,1,0,0
1241uwnzaf9kw51d,tcs4cc5o7uubcxul,5,14,2,0,1,255.0,1,0,0
0wg1857d528ynmk9,tvazccblskrt05ui,4,6,1,1,4,240.0,0,0,0
hiamjg0d6muw0xec,c56t4ufel6246hid,1,4,1,6,3,336.0,0,0,1
tho6969psdc63h0a,qh7m35ixokc1msy4,6,10,1,2,11,312.0,1,0,0
2mpgl9u0u83t5kvb,5c34dxtad1ior56f,4,11,1,2,6,384.0,1,0,1
nuwixuy3opa59f96,tcs4cc5o7uubcxul,1,22,1,0,2,312.0,1,0,1
2v3tgaqhcb82oxlm,li7kq1uymrlrmjkv,0,18,1,1,1,456.0,1,0,0
a8sm0d48egj7a0kl,yzycwtiqj7yhl1c3,3,9,1,2,0,408.0,1,0,0
fjrpd5l8f1bom17o,z0yncxll4zklooke,5,15,3,1,1,276.0,1,0,0
woqih029nlklog2a,dswm31yihair4cow,6,11,3,2,0,420.0,0,0,1
lqgasgk783nc8mq5,tvazccblskrt05ui,4,20,2,1,5,312.0,0,0,0
yucf6wxqgldxzflm,84u89yjb1qx6gvwr,6,3,3,1,1,456.0,0,0,0
kqryy8nxw068axp0,er14ffyvnvqjt7ye,1,5,1,2,0,360.0,1,0,0
zzgus8p6wklx2wed,5c34dxtad1ior56f,0,4,3,0,0,408.0,1,0,0
5qy6orre93u62er6,vkizzqy72wx7ptx6,1,12,3,5,0,408.0,0,0,0
uhckxr5saxqc63rj,f8e8ld4d6af58c2j,4,11,1,1,0,540.0,0,0,0
esos0zxkqkp90ne6,tala753lc58drc11,0,12,2,1,11,480.0,0,0,0
q2c6x3wn8aard7dq,f8e8ld4d6af58c2j,1,1,1,2,1,540.0,0,0,0
7o610hlsefgbcp6o,tvazccblskrt05ui,1,14,3,3,6,408.0,1,0,1
mz9hgna0b6nwy1mt,8j5ecruyf38diuov,0,11,2,1,5,276.0,1,0,1
8dnz3lvr26ompi8y,f4zw9xa3kx7eedtj,3,11,3,2,1,456.0,0,0,0
7f0bro5xyt861sec,6n7hv3izky22ubtx,3,18,1,1,1,360.0,1,0,1
yojb47zpo0llqixu,9tmqlizl08yg0jv1,6,15,5,4,6,144.0,1,0,0
1jr5gxq5lho3g839,yzycwtiqj7yhl1c3,6,7,1,1,1,312.0,1,0,1
ce3semzyg8cv71e4,vkizzqy72wx7ptx6,0,8,1,5,1,408.0,1,0,0
pavh9ks02qh4e3u4,f4zw9xa3kx7eedtj,4,3,2,1,2,312.0,1,0,1
wuih2jyhrqg3igfo,hv3a3zmf8mdd4v30,4,21,1,2,4,324.0,1,0,1
d93wd6ocsvs1vuca,li7kq1uymrlrmjkv,3,12,2,3,2,384.0,1,0,1
9il1o5g5u6jdzo39,z0yncxll4zklooke,1,17,3,2,2,312.0,1,0,1
ok8cysh6xqguudjo,9v86wzs3t60rjiw1,6,8,1,0,0,-1.0,1,0,0
n3vo0en9uu2y4ix0,vkizzqy72wx7ptx6,3,22,3,3,2,408.0,0,0,0
4gsy5ybipdlbg7t0,8j5ecruyf38diuov,3,19,2,1,0,336.0,0,0,1
86n7hmqdmj9ixs6l,84u89yjb1qx6gvwr,3,4,1,1,2,396.0,0,0,0
91xsd0nkvdkipdhs,5qbswrpbjek5rbw2,3,16,2,3,1,420.0,1,0,0
av6nicd23v4xn1fv,6n7hv3izky22ubtx,2,15,1,3,0,300.0,1,0,0
5vfnie9laodezt07,w5py6b2knftu2gc5,6,12,2,1,0,444.0,1,0,0
llssg7fwps64hmzy,li7kq1uymrlrmjkv,5,1,1,1,0,552.0,1,0,0
c38p58m1mhjnbxsm,tala753lc58drc11,1,22,2,1,12,504.0,1,0,0
zj6ml55uqolf8mjl,8j5ecruyf38diuov,5,8,1,0,0,-1.0,1,0,0
yabzm36wkr38k2d0,er14ffyvnvqjt7ye,6,16,2,1,1,552.0,0,0,0
3qwbmnergwj8rr1l,5qbswrpbjek5rbw2,6,2,4,0,2,60.0,1,0,0
ukhe2o1j4juhwu5k,yzycwtiqj7yhl1c3,6,16,1,1,0,360.0,1,0,1
wtdnapgfhtn9xed3,tala753lc58drc11,1,2,1,2,13,288.0,0,0,1
jccxgk2ysi9zf3xi,qh7m35ixokc1msy4,0,11,1,2,12,264.0,0,0,0
825dnzihsq8lh1tb,8j5ecruyf38diuov,4,21,1,1,1,348.0,1,0,1
nl1tlvajn23t8age,5qbswrpbjek5rbw2,2,20,1,1,3,276.0,1,0,0
e1bf1vgm3lm8fhcc,6n7hv3izky22ubtx,3,0,1,3,1,288.0,0,0,0
mgwnomfug7lvv0kk,7s55j2o7s3kkv9rf,3,10,2,3,1,372.0,1,0,0
mxyraeon3ov1okmd,8j5ecruyf38diuov,6,23,2,0,0,516.0,1,0,0
ywhz3gnzdfqa2xaw,hv3a3zmf8mdd4v30,5,9,2,1,0,360.0,0,0,0
sj4wldy8j1ui9l69,qh7m35ixokc1msy4,2,9,1,1,13,204.0,1,0,1
9ubtrkuicc6ph4uv,tvazccblskrt05ui,3,18,1,1,0,240.0,1,0,1
9m0gakaskdst7ojb,5qbswrpbjek5rbw2,1,2,4,2,4,324.0,0,0,0
69ydyve13gt2unv9,5qbswrpbjek5rbw2,1,8,1,2,5,312.0,1,0,1
4xreazmce71j9znd,hv3a3zmf8mdd4v30,5,4,2,0,1,-1.0,1,0,0
eswx4yei2v57hdij,hv3a3zmf8mdd4v30,4,5,2,1,2,528.0,0,0,1
bsf5ksxz5er12d5v,f8e8ld4d6af58c2j,0,16,1,1,2,432.0,1,0,0
42irjji6cmyul3di,f4zw9xa3kx7eedtj,1,8,3,1,0,456.0,0,0,0
bfs83jq1nkwm3n3e,84u89yjb1qx6gvwr,2,21,1,1,3,480.0,1,0,0
7jj6v0pmqf6br2le,8j5ecruyf38diuov,3,5,2,4,1,336.0,1,0,0
1t2klauiaic7kc7d,li7kq1uymrlrmjkv,2,6,1,2,1,444.0,1,0,0
z4yjdkei5qfq6vm3,hv3a3zmf8mdd4v30,5,22,2,3,0,168.0,0,0,1
nyt2goi8sk9150um,qm5k8p4q0b8ic8bb,5,1,2,3,0,432.0,0,0,0
m3hkyz1qwj35yhkj,z0yncxll4zklooke,3,23,3,2,0,300.0,0,0,0
07ee6gr37pvcf4us,8j5ecruyf38diuov,5,22,2,1,2,180.0,1,0,0
mpm675bnkafpcxed,8j5ecruyf38diuov,1,9,1,2,3,300.0,1,0,0
0t2ncn47dvcfo9re,er14ffyvnvqjt7ye,6,16,2,2,2,264.0,0,0,0
5ffk6o81yricvkmv,5c34dxtad1ior56f,5,18,2,3,1,480.0,0,0,1
ckpa29mff0gbvp8f,9v86wzs3t60rjiw1,5,0,1,3,1,396.0,1,0,1
m4i5vgd1x8l3jda0,tala753lc58drc11,2,23,2,4,0,384.0,1,0,1
q1qu1re07wxc1kng,9tmqlizl08yg0jv1,0,9,2,1,7,528.0,1,0,0
topy7vnd8vi6fkrx,hv3a3zmf8mdd4v30,3,1,1,2,0,528.0,0,0,0
n3bznhwclo2d8fu8,yzycwtiqj7yhl1c3,5,17,1,1,0,312.0,0,0,0
izbqtoqcq2ihw922,w5py6b2knftu2gc5,2,8,1,3,1,456.0,0,0,0
n5tna623br3d71ee,9v86wzs3t60rjiw1,0,7,1,1,0,432.0,0,0,0
6psrc4dwc279igff,9v86wzs3t60rjiw1,2,1,3,0,1,288.0,1,0,0
lbfj06ds8fl2wbz8,9v86wzs3t60rjiw1,5,9,4,2,2,420.0,0,0,0
oywwadsq32ql5g0t,hv3a3zmf8mdd4v30,6,13,2,1,1,336.0,0,0,0
lvc9b2r9k9lj3lsj,84u89yjb1qx6gvwr,4,6,1,1,4,216.0,1,0,0
gqn8j0we511kpkwx,w5py6b2knftu2gc5,3,20,3,2,2,420.0,0,0,0
0hnsfe1v0onrnvwx,z0yncxll4zklooke,1,12,3,2,1,312.0,0,0,0
nfcijtet57muchv5,84u89yjb1qx6gvwr,0,19,2,2,5,168.0,1,0,0
eanokqogawg5753p,f4zw9xa3kx7eedtj,1,21,3,2,1,468.0,0,0,0
bn9jne7sh6s0ok0y,f4zw9xa3kx7eedtj,5,0,1,1,2,528.0,1,0,1
6uvg7kmk07faewve,qm5k8p4q0b8ic8bb,3,4,2,0,1,456.0,1,0,1
70a0wemmhmx5nyq3,f4zw9xa3kx7eedtj,1,20,3,5,0,420.0,0,0,1
63wedplhrtc7i85h,tvazccblskrt05ui,0,21,1,0,0,450.0,0,0,0
fxw7pt0rkxqllope,w5py6b2knftu2gc5,0,1,1,1,3,480.0,1,0,0
1dl1zl8g0esoy2z1,tala753lc58drc11,4,12,2,1,0,384.0,0,0,1
xkklj7hax23180qk,er14ffyvnvqjt7ye,3,10,1,1,3,384.0,1,0,1
y3oc9g6mq9pbnxms,qm5k8p4q0b8ic8bb,6,21,1,2,0,504.0,0,0,1
4hpk4l2na5tyasdw,w5py6b2knftu2gc5,4,2,3,2,4,348.0,0,0,1
48qnpas8pp40eevd,tala753lc58drc11,0,22,1,2,0,552.0,0,0,0
e80ypg2mirxc55l1,z0yncxll4zklooke,2,23,2,0,2,300.0,0,0,0
ar9owslk0plzte44,9v86wzs3t60rjiw1,6,13,4,4,3,492.0,0,0,0
zoyw7yhrjrridmi2,9tmqlizl08yg0jv1,4,21,2,1,8,300.0,0,0,0
3w56i9pyqld56yjv,vz41nam148p0tvhh,1,16,3,1,0,180.0,0,0,1
36hxpo6zd87r2r6w,tvazccblskrt05ui,4,2,2,1,1,312.0,1,0,0
7v6giz2dtx42681y,yzycwtiqj7yhl1c3,5,7,3,3,1,456.0,1,0,0
bpo49im4knpi91py,5c34dxtad1ior56f,1,2,3,1,0,324.0,0,0,0
wocki4mhxsg5u4uv,qh7m35ixokc1msy4,3,8,1,1,0,120.0,0,0,1
520hh3fc5p2ur3fc,5c34dxtad1ior56f,0,4,2,1,1,384.0,1,0,0
ypcfyx0joc6z9lvo,6n7hv3izky22ubtx,0,17,3,5,2,192.0,1,0,1
ecv84xvdn0a59wag,qm5k8p4q0b8ic8bb,2,1,1,1,0,396.0,0,0,0
4lvx4ox3kxrjzzaz,z0yncxll4zklooke,0,14,2,3,3,204.0,1,0,0
8kasifmqacfo1yn1,f8e8ld4d6af58c2j,1,11,2,2,3,228.0,1,0,1
c8cfl1zypeqvv4wv,li7kq1uymrlrmjkv,1,23,1,1,2,516.0,0,0,0
d9m0ib3w4witr0me,9tmqlizl08yg0jv1,6,3,1,6,9,324.0,1,0,0
pt6qp0p148yivc99,84u89yjb1qx6gvwr,0,8,1,2,6,396.0,1,0,1
yrodt2dtoohuainr,9tmqlizl08yg0jv1,0,5,3,0,10,540.0,0,0,0
awvspyzfzj29y7cj,hv3a3zmf8mdd4v30,1,10,1,5,2,264.0,1,0,1
qffp5ny1li8are10,qm5k8p4q0b8ic8bb,4,4,2,1,1,300.0,1,0,1
s5f8bmaaw1wcmt77,vz41nam148p0tvhh,2,1,1,0,0,360.0,0,0,0
dquh7icpl6rmx1vz,84u89yjb1qx6gvwr,2,6,1,2,0,396.0,1,0,0
jep9svuueu7axtcf,er14ffyvnvqjt7ye,5,8,3,3,0,420.0,0,0,1
ja5t7p9qwgr4b8jq,c56t4ufel6246hid,4,4,1,1,0,240.0,1,0,0
y07bonn443bmasmn,w5py6b2knftu2gc5,1,6,2,3,0,456.0,1,0,0
21073aeep2r61ljx,7s55j2o7s3kkv9rf,6,17,2,0,2,408.0,0,0,0
9nfr72hn20gpw2po,tala753lc58drc11,1,2,3,0,1,312.0,1,0,1
64jy908qdw8q8zj7,yzycwtiqj7yhl1c3,0,16,3,3,2,360.0,1,0,1
5on46otn4ll1wor2,hv3a3zmf8mdd4v30,3,6,2,3,0,408.0,1,0,0
ol5tihm7x1hxchyh,84u89yjb1qx6gvwr,3,16,1,2,1,264.0,0,0,1
v8ofgsm897jhhzly,er14ffyvnvqjt7ye,6,10,1,3,0,324.0,1,0,0
jldblmc6xkne8ita,qh7m35ixokc1msy4,3,17,2,0,0,384.0,1,0,1
dykc5ir6sawhcrcw,5qbswrpbjek5rbw2,6,16,3,2,0,348.0,1,0,0
go04stis5ntt4z9x,qm5k8p4q0b8ic8bb,1,0,3,3,0,384.0,0,0,0
ibgwnze9ghr3wljh,6n7hv3izky22ubtx,6,23,3,0,0,480.0,0,0,0
514dymwpfcncauzf,qm5k8p4q0b8ic8bb,0,19,1,3,1,408.0,1,0,0
5gbotxxgsh4vwtv7,qh7m35ixokc1msy4,4,8,2,1,0,168.0,0,0,0
hgrp1ccagwix78r2,vz41nam148p0tvhh,2,22,6,5,1,540.0,0,0,0
nnkb47y7m8mrykn8,tvazccblskrt05ui,1,6,3,1,2,312.0,0,0,1
8dd3vigt6d97oie0,z0yncxll4zklooke,4,15,2,2,4,312.0,1,0,0
vhpkhgygmjvbgn0z,w5py6b2knftu2gc5,4,18,3,1,1,480.0,1,0,1
lk9uawwpvc0azp79,tcs4cc5o7uubcxul,1,1,2,0,0,372.0,0,0,0
fdmr6soh7qlh5bs3,yzycwtiqj7yhl1c3,6,7,2,2,0,480.0,1,0,1
w4hwon20cmpcbhbx,7s55j2o7s3kkv9rf,0,5,4,0,3,312.0,1,0,0
dm57ppx116dbjx5z,f8e8ld4d6af58c2j,5,0,2,2,0,168.0,0,0,0
j6goqljhu5kh7o4e,vz41nam148p0tvhh,1,2,2,2,2,300.0,0,0,1
adxdf21o752tvrfv,5c34dxtad1ior56f,5,5,2,3,2,480.0,0,0,0
aolxqrmq1hdeylia,6n7hv3izky22ubtx,4,14,3,2,1,360.0,1,0,1
kfxhn5a5w9xxluim,7s55j2o7s3kkv9rf,5,23,1,2,4,468.0,0,0,0
3slgzqwhj4mplixm,tcs4cc5o7uubcxul,1,22,3,5,1,504.0,1,0,0
6aofw8xuj5ye8wh7,qm5k8p4q0b8ic8bb,6,10,2,0,2,480.0,1,0,0
4gvoh6dihr107ted,84u89yjb1qx6gvwr,2,19,2,2,0,264.0,1,0,0
ulyo3sgfsuzc21un,qh7m35ixokc1msy4,4,22,1,2,1,432.0,0,0,0
0380cbqa4fit3nul,6n7hv3izky22ubtx,3,16,2,2,0,588.0,0,0,0
9u1q2txvp9optfow,w5py6b2knftu2gc5,6,10,1,1,0,480.0,0,0,0
y4w3wespb4scaaj7,5qbswrpbjek5rbw2,3,1,2,1,1,216.0,0,0,1
bki5p3vu58fs9x1e,z0yncxll4zklooke,1,6,3,2,5,312.0,1,0,0
lzkbr7g4mjze72hm,f8e8ld4d6af58c2j,0,6,2,1,1,255.0,1,0,0
3x7s445y4ts63bkb,5c34dxtad1ior56f,3,20,1,0,3,420.0,0,0,0
bqouq6tjq128t4h8,9v86wzs3t60rjiw1,2,10,2,2,4,384.0,1,0,0
gw43kijknqwk2uhu,li7kq1uymrlrmjkv,5,19,2,2,3,420.0,0,0,0
n7n0ujo2t6297sel,hv3a3zmf8mdd4v30,4,17,4,2,1,444.0,0,0,0
8fzuo88v78rz5cwc,84u89yjb1qx6gvwr,5,21,2,1,1,408.0,1,0,0
b5nq323l8n6kyloq,6n7hv3izky22ubtx,2,5,1,1,1,420.0,0,0,1
gzmmpmz69im32sjb,vz41nam148p0tvhh,4,6,2,0,0,516.0,1,0,0
azhuuhukbr3pt47x,7s55j2o7s3kkv9rf,2,19,1,1,5,372.0,1,0,0
oo4116sgs5ttno6o,c56t4ufel6246hid,3,21,2,0,1,204.0,0,0,1
zwqt0yjyj321rn22,c56t4ufel6246hid,0,9,1,1,0,192.0,1,0,1
d5eusc74c5ai4324,hv3a3zmf8mdd4v30,3,2,2,2,2,288.0,0,0,1
isuilkos2i1497b6,f4zw9xa3kx7eedtj,3,10,2,3,0,396.0,1,0,1
436opqvndbzm0fro,li7kq1uymrlrmjkv,5,18,2,2,4,456.0,0,0,0
06rp26gfqtg7hzlq,dswm31yihair4cow,1,20,2,1,0,408.0,0,0,1
6pr77nthge1sfxus,6n7hv3izky22ubtx,1,20,3,1,0,492.0,0,0,1
jtexy8dmgs9hdtro,f4zw9xa3kx7eedtj,6,23,1,3,0,456.0,1,0,0
r5885yssny20gayb,5c34dxtad1ior56f,6,9,2,4,4,468.0,1,0,0
ws4wt3psldxpob2r,tvazccblskrt05ui,6,20,2,4,0,348.0,1,0,1
vzu88hlnia3f5zcx,f8e8ld4d6af58c2j,5,18,2,2,2,528.0,0,0,1
5cex9t3io39wivxs,f4zw9xa3kx7eedtj,6,0,2,3,1,396.0,1,0,1
twbco3uqhbp7po9s,8j5ecruyf38diuov,3,1,4,3,4,420.0,1,0,1
vdceg1mdeymhsbkd,yzycwtiqj7yhl1c3,5,22,3,3,0,456.0,1,0,1
0ip85ljwcc2hhi73,li7kq1uymrlrmjkv,0,11,1,2,5,396.0,1,0,0
y5f8nswhwyatje1l,tvazccblskrt05ui,0,22,2,1,0,312.0,1,0,0
cid3yosrebknkv25,qm5k8p4q0b8ic8bb,1,11,2,3,3,456.0,1,0,1
rcfldai237s4bi97,5c34dxtad1ior56f,0,21,2,1,5,660.0,1,0,1
fu2g6559qy8b5g9m,vz41nam148p0tvhh,0,20,2,1,1,228.0,0,0,1
336wderu2pcot0nz,c56t4ufel6246hid,2,18,4,4,0,336.0,0,0,1
zm4jd8p32wl6noq1,7s55j2o7s3kkv9rf,5,22,2,0,6,-1.0,1,0,0
arsg8f47yyip1f05,tala753lc58drc11,2,20,2,4,0,384.0,1,0,0
f0r1wwhkxdcovy86,9v86wzs3t60rjiw1,4,9,2,2,5,384.0,1,0,0
0kjtwaywdsz6kd7g,5qbswrpbjek5rbw2,2,14,2,1,0,216.0,1,0,0
criwt5fxqp10vwaz,6n7hv3izky22ubtx,4,16,1,2,0,396.0,1,0,0
uivl9yh8u9ewouso,dswm31yihair4cow,2,4,2,2,0,348.0,1,0,0
1bh3txz1nw8jkd4b,li7kq1uymrlrmjkv,4,8,1,0,6,348.0,1,0,0
wg7s7dxd9qdakg8r,5qbswrpbjek5rbw2,2,6,2,1,1,216.0,1,0,0
zjta6c0641udxu0c,5c34dxtad1ior56f,0,5,3,0,0,372.0,1,0,1
hol1l57wvkq9egy1,tcs4cc5o7uubcxul,3,3,1,0,2,180.0,0,0,0
45095yyswznq6ktp,8j5ecruyf38diuov,5,0,2,1,0,180.0,1,0,0
r4iiqkdxgrs3qqxt,w5py6b2knftu2gc5,5,8,2,0,1,-1.0,1,0,0
9917v3m13o1bsh3b,hv3a3zmf8mdd4v30,5,20,2,2,0,576.0,0,0,0
8k0rep1ktlvihn20,9tmqlizl08yg0jv1,6,0,5,3,11,216.0,1,0,1
pcywseejmv2f6rcs,9v86wzs3t60rjiw1,6,2,1,2,6,288.0,0,0,0
k4mkd9847mvo9kwm,er14ffyvnvqjt7ye,4,7,1,3,1,372.0,0,0,1
noq3xw4wyrw3hc2f,vz41nam148p0tvhh,5,11,2,0,0,-1.0,1,0,0
zwod6fqbkxdg1919,vkizzqy72wx7ptx6,1,3,2,2,3,432.0,1,0,1
euh5pr2ey6gkuds0,9v86wzs3t60rjiw1,2,13,2,1,7,468.0,0,0,0
3df85i8zuihh6ipz,vkizzqy72wx7ptx6,3,5,1,0,0,492.0,0,0,0
tcxknf7onvas4k58,vkizzqy72wx7ptx6,0,22,3,2,1,660.0,1,0,0
727trvjqzpljcmvy,tvazccblskrt05ui,0,7,2,1,1,312.0,1,0,0
ql3rz20yapg2az7g,vkizzqy72wx7ptx6,4,13,1,0,2,420.0,1,0,0
t04ubg0x4vsg9ueg,vz41nam148p0tvhh,2,19,1,2,1,228.0,1,0,0
gv7enq9usslw3y7g,5c34dxtad1ior56f,1,18,2,4,0,456.0,0,0,1
s92nu8bl8dgxs68a,li7kq1uymrlrmjkv,1,1,2,0,7,468.0,1,0,0
11fvpkyjieuyp7pr,5qbswrpbjek5rbw2,2,10,3,3,2,264.0,0,0,0
vdx0bnh36we7gj81,er14ffyvnvqjt7ye,4,8,2,1,0,372.0,1,0,0
wv6w0nymrixptkd2,z0yncxll4zklooke,1,11,3,2,6,660.0,0,0,1
lxvxeusx4cqekiu6,f8e8ld4d6af58c2j,6,23,3,3,0,564.0,1,0,0
h79gov1ona6zzqau,7s55j2o7s3kkv9rf,1,1,1,2,7,288.0,1,0,0
ummtvdn4p0l58jqs,qh7m35ixokc1msy4,1,15,1,2,2,195.0,1,0,1
